current_price,competitor_price,recommended_price,action,confidence,positioning
56.19,56.31,56.19,hold,1.0,Competitive
94.59,96.09,94.59,hold,1.0,Competitive
86.99,84.67,80.03,decrease,1.0,Competitive
24.56,28.13,24.56,hold,0.998,Underpriced
16.87,17.96,16.87,hold,0.999,Competitive
90.67,90.66,83.42,decrease,1.0,Competitive
12.35,12.01,11.36,decrease,1.0,Competitive
66.68,67.82,66.68,hold,0.999,Competitive
81.85,78.86,75.3,decrease,1.0,Competitive
19.3,14.48,17.38,decrease,1.0,Overpriced
97.78,96.17,97.78,hold,1.0,Competitive
41.27,41.98,41.27,hold,1.0,Competitive
43.36,39.03,43.36,hold,0.994,Overpriced
29.07,27.23,26.74,decrease,1.0,Competitive
64.22,59.31,59.08,decrease,1.0,Competitive
92.41,95.48,92.41,hold,0.999,Competitive
64.81,66.54,64.81,hold,1.0,Competitive
21.89,26.04,21.89,hold,0.999,Underpriced
33.11,28.66,30.48,decrease,0.995,Overpriced
77.2,75.6,71.02,decrease,1.0,Competitive
27.49,27.58,30.24,increase,1.0,Competitive
80.9,77.8,74.43,decrease,1.0,Competitive
75.89,77.34,75.89,hold,1.0,Competitive
40.4,45.06,40.4,hold,1.0,Underpriced
77.94,73.19,71.7,decrease,1.0,Competitive
58.64,54.2,53.95,decrease,1.0,Competitive
43.67,48.49,43.67,hold,0.999,Competitive
84.76,87.15,84.76,hold,1.0,Competitive
26.85,26.05,24.7,decrease,1.0,Competitive
60.78,56.78,55.92,decrease,1.0,Competitive
27.65,25.68,25.44,decrease,1.0,Competitive
53.82,49.06,49.51,decrease,1.0,Competitive
70.45,70.99,70.45,hold,1.0,Competitive
43.84,46.2,43.84,hold,1.0,Competitive
76.82,74.04,76.82,hold,1.0,Competitive
96.42,95.88,88.71,decrease,1.0,Competitive
56.81,53.42,56.81,hold,1.0,Competitive
58.56,57.22,53.88,decrease,1.0,Competitive
12.99,13.42,12.99,hold,0.998,Competitive
25.94,30.77,25.94,hold,0.997,Underpriced
76.19,74.67,70.09,decrease,1.0,Competitive
31.07,29.66,28.58,decrease,1.0,Competitive
81.09,83.93,81.09,hold,1.0,Competitive
17.91,16.44,16.48,decrease,1.0,Competitive
99.07,94.95,91.14,decrease,1.0,Competitive
84.14,84.99,84.14,hold,1.0,Competitive
78.15,74.74,71.9,decrease,1.0,Competitive
87.9,91.39,87.9,hold,1.0,Competitive
24.98,24.14,22.98,decrease,1.0,Competitive
55.56,51.77,55.56,hold,1.0,Competitive
52.2,55.1,52.2,hold,0.999,Competitive
86.48,91.16,86.48,hold,1.0,Competitive
40.6,39.17,37.35,decrease,1.0,Competitive
52.02,54.16,52.02,hold,1.0,Competitive
31.31,32.34,31.31,hold,1.0,Competitive
15.07,10.08,12.1,decrease,0.998,Overpriced
81.19,81.84,81.19,hold,1.0,Competitive
11.97,15.54,11.97,hold,0.999,Underpriced
37.37,38.23,37.37,hold,0.999,Competitive
76.2,73.95,70.1,decrease,1.0,Competitive
71.23,69.91,65.53,decrease,1.0,Competitive
13.71,9.1,10.92,decrease,0.983,Overpriced
35.07,33.14,32.26,decrease,1.0,Competitive
47.68,50.28,47.68,hold,1.0,Competitive
79.82,82.14,79.82,hold,1.0,Competitive
80.36,82.34,80.36,hold,0.999,Competitive
90.49,87.67,83.25,decrease,1.0,Competitive
48.64,51.11,48.64,hold,1.0,Competitive
30.54,28.35,28.1,decrease,1.0,Competitive
57.24,58.86,57.24,hold,0.999,Competitive
71.81,73.95,71.81,hold,1.0,Competitive
41.0,36.84,37.72,decrease,1.0,Overpriced
99.89,98.12,91.9,decrease,1.0,Competitive
32.08,34.2,32.08,hold,0.999,Competitive
38.55,37.63,35.47,decrease,1.0,Competitive
69.69,65.43,64.11,decrease,1.0,Competitive
94.68,96.08,94.68,hold,0.999,Competitive
90.37,87.33,83.14,decrease,1.0,Competitive
46.78,46.1,43.04,decrease,1.0,Competitive
26.69,27.16,26.69,hold,1.0,Competitive
71.63,71.28,65.9,decrease,1.0,Competitive
47.36,43.13,43.57,decrease,1.0,Competitive
94.09,90.43,86.56,decrease,1.0,Competitive
64.59,64.6,64.59,hold,1.0,Competitive
68.68,69.74,68.68,hold,1.0,Competitive
57.92,53.32,53.29,decrease,1.0,Competitive
11.59,10.51,10.67,decrease,0.997,Overpriced
24.62,20.1,22.65,decrease,1.0,Overpriced
23.38,22.75,23.38,hold,1.0,Competitive
47.06,46.24,43.3,decrease,1.0,Competitive
84.68,86.97,84.68,hold,1.0,Competitive
71.83,67.42,66.08,decrease,1.0,Competitive
74.22,73.46,68.28,decrease,1.0,Competitive
86.26,89.96,86.26,hold,0.999,Competitive
18.11,15.07,16.67,decrease,0.997,Overpriced
72.5,72.41,66.7,decrease,1.0,Competitive
24.94,22.77,22.94,decrease,1.0,Competitive
70.36,66.31,64.73,decrease,1.0,Competitive
17.2,16.26,17.2,hold,1.0,Competitive
46.06,47.7,46.06,hold,1.0,Competitive
86.4,85.56,79.49,decrease,1.0,Competitive
55.9,51.27,51.43,decrease,1.0,Competitive
68.08,70.03,68.08,hold,1.0,Competitive
87.4,91.78,87.4,hold,1.0,Competitive
37.88,42.17,37.88,hold,0.998,Underpriced
22.92,27.09,22.92,hold,0.997,Underpriced
36.18,36.32,36.18,hold,1.0,Competitive
17.87,13.36,16.03,decrease,1.0,Overpriced
11.45,10.98,10.53,decrease,1.0,Competitive
86.9,88.47,86.9,hold,0.999,Competitive
75.95,73.24,75.95,hold,1.0,Competitive
61.28,57.86,56.38,decrease,1.0,Competitive
32.74,32.13,32.74,hold,1.0,Competitive
30.05,29.51,27.65,decrease,1.0,Competitive
34.66,32.2,31.89,decrease,1.0,Competitive
49.61,46.03,45.64,decrease,1.0,Competitive
36.89,33.72,33.94,decrease,1.0,Competitive
66.24,62.25,66.24,hold,1.0,Competitive
26.93,24.84,24.78,decrease,1.0,Competitive
93.45,97.96,93.45,hold,1.0,Competitive
58.92,58.8,54.21,decrease,1.0,Competitive
63.63,66.17,63.63,hold,1.0,Competitive
42.25,38.63,38.87,decrease,1.0,Competitive
87.63,90.9,87.63,hold,1.0,Competitive
78.17,80.53,78.17,hold,0.999,Competitive
21.91,19.38,20.18,decrease,0.988,Overpriced
20.1,24.07,20.1,hold,0.998,Underpriced
92.24,92.61,92.24,hold,1.0,Competitive
34.16,31.41,31.43,decrease,1.0,Competitive
21.64,21.16,19.91,decrease,1.0,Competitive
42.35,45.14,42.35,hold,0.999,Competitive
94.51,91.89,86.95,decrease,1.0,Competitive
16.98,20.21,16.98,hold,0.999,Underpriced
14.36,18.63,14.36,hold,0.998,Underpriced
42.69,45.89,42.69,hold,1.0,Competitive
60.0,60.35,60.0,hold,0.999,Competitive
33.12,35.71,33.12,hold,1.0,Competitive
63.24,60.36,58.18,decrease,1.0,Competitive
65.33,61.49,60.1,decrease,1.0,Competitive
80.17,76.92,73.76,decrease,1.0,Competitive
74.73,70.7,68.75,decrease,1.0,Competitive
87.49,84.77,80.49,decrease,1.0,Competitive
78.77,74.41,72.47,decrease,1.0,Competitive
18.44,13.75,18.44,hold,0.994,Overpriced
17.85,14.02,16.43,decrease,0.993,Overpriced
61.46,58.67,56.54,decrease,1.0,Competitive
24.85,24.86,24.85,hold,1.0,Competitive
58.06,55.66,53.42,decrease,1.0,Competitive
71.58,69.58,65.85,decrease,1.0,Competitive
99.8,99.67,91.82,decrease,1.0,Competitive
47.89,45.31,44.06,decrease,1.0,Competitive
43.66,40.7,40.17,decrease,1.0,Competitive
73.66,72.61,67.77,decrease,1.0,Competitive
63.68,65.09,63.68,hold,1.0,Competitive
93.16,97.61,93.16,hold,0.999,Competitive
91.67,95.66,91.67,hold,0.999,Competitive
55.49,59.85,55.49,hold,1.0,Competitive
52.94,52.78,48.7,decrease,1.0,Competitive
57.55,59.95,57.55,hold,0.999,Competitive
43.42,38.69,39.96,decrease,0.997,Overpriced
44.6,44.23,41.03,decrease,1.0,Competitive
42.6,39.06,39.19,decrease,1.0,Competitive
96.91,98.55,96.91,hold,1.0,Competitive
64.32,63.61,59.17,decrease,1.0,Competitive
47.75,44.63,47.75,hold,1.0,Competitive
75.37,77.55,75.37,hold,0.999,Competitive
97.16,95.44,89.39,decrease,1.0,Competitive
79.68,75.82,73.31,decrease,1.0,Competitive
88.26,91.68,88.26,hold,0.999,Competitive
35.1,39.84,35.1,hold,0.998,Underpriced
23.43,25.15,23.43,hold,0.999,Competitive
55.74,53.51,51.28,decrease,1.0,Competitive
77.99,74.62,71.75,decrease,1.0,Competitive
57.89,59.69,57.89,hold,1.0,Competitive
33.0,36.92,33.0,hold,0.999,Underpriced
92.62,94.27,92.62,hold,1.0,Competitive
49.63,50.33,49.63,hold,1.0,Competitive
80.27,78.09,73.85,decrease,1.0,Competitive
43.83,43.61,40.32,decrease,1.0,Competitive
62.32,65.25,62.32,hold,1.0,Competitive
32.13,36.73,32.13,hold,1.0,Underpriced
51.24,48.21,47.14,decrease,1.0,Competitive
18.8,14.1,16.92,decrease,1.0,Overpriced
83.88,85.46,83.88,hold,0.999,Competitive
76.15,73.0,70.06,decrease,1.0,Competitive
31.58,27.01,29.05,decrease,1.0,Overpriced
26.89,31.76,26.89,hold,0.999,Underpriced
45.02,43.34,41.42,decrease,1.0,Competitive
16.69,17.89,16.69,hold,0.999,Competitive
61.77,57.55,61.77,hold,1.0,Competitive
40.27,43.79,40.27,hold,0.999,Competitive
12.42,8.12,9.74,decrease,0.993,Overpriced
68.39,64.03,62.92,decrease,1.0,Competitive
40.07,39.91,36.86,decrease,1.0,Competitive
21.95,17.91,21.95,hold,0.994,Overpriced
77.28,79.19,77.28,hold,1.0,Competitive
13.92,13.26,12.81,decrease,1.0,Competitive
68.33,69.7,68.33,hold,1.0,Competitive
52.39,55.09,52.39,hold,0.999,Competitive
12.12,14.83,12.12,hold,0.999,Underpriced
46.78,42.25,43.05,decrease,0.997,Overpriced
28.26,32.57,28.26,hold,1.0,Underpriced
49.05,52.24,49.05,hold,1.0,Competitive
88.98,87.3,88.98,hold,1.0,Competitive
13.94,11.99,12.83,decrease,0.995,Overpriced
53.89,58.47,53.89,hold,0.999,Competitive
35.08,34.83,35.08,hold,1.0,Competitive
67.98,67.78,62.54,decrease,1.0,Competitive
86.82,90.22,86.82,hold,1.0,Competitive
97.73,99.58,97.73,hold,0.999,Competitive
33.36,28.5,30.69,decrease,0.999,Overpriced
20.03,23.08,20.03,hold,1.0,Underpriced
27.68,29.67,30.45,increase,1.0,Competitive
61.32,60.32,56.41,decrease,1.0,Competitive
63.91,65.4,63.91,hold,1.0,Competitive
76.74,78.58,76.74,hold,1.0,Competitive
87.42,87.27,80.43,decrease,1.0,Competitive
26.89,31.01,26.89,hold,1.0,Underpriced
39.04,43.09,39.04,hold,1.0,Competitive
77.42,74.91,71.23,decrease,1.0,Competitive
35.11,39.72,35.11,hold,0.998,Underpriced
32.28,35.16,32.28,hold,1.0,Competitive
52.38,51.55,48.19,decrease,1.0,Competitive
31.45,28.15,28.95,decrease,0.994,Overpriced
53.27,49.47,49.01,decrease,1.0,Competitive
14.21,15.69,14.21,hold,1.0,Competitive
24.18,20.26,22.28,decrease,0.983,Overpriced
36.05,36.28,36.05,hold,1.0,Competitive
14.14,11.82,13.03,decrease,0.983,Overpriced
15.23,15.51,15.23,hold,1.0,Competitive
49.33,44.48,45.41,decrease,0.994,Overpriced
72.5,73.48,72.5,hold,0.999,Competitive
32.49,36.43,32.49,hold,1.0,Underpriced
38.46,34.15,35.39,decrease,0.997,Overpriced
29.41,30.77,29.41,hold,0.999,Competitive
82.9,85.75,82.9,hold,0.999,Competitive
70.09,66.88,70.09,hold,1.0,Competitive
85.74,84.4,78.88,decrease,1.0,Competitive
42.97,42.63,39.53,decrease,1.0,Competitive
16.42,19.41,16.42,hold,0.998,Underpriced
90.29,91.4,90.29,hold,0.999,Competitive
75.29,76.07,75.29,hold,1.0,Competitive
85.74,89.13,85.74,hold,0.999,Competitive
60.33,60.08,55.5,decrease,1.0,Competitive
58.48,55.68,53.8,decrease,1.0,Competitive
57.35,53.41,52.76,decrease,1.0,Competitive
69.3,70.94,69.3,hold,0.999,Competitive
27.84,25.5,25.61,decrease,1.0,Competitive
41.35,43.19,41.35,hold,1.0,Competitive
69.66,72.16,69.66,hold,1.0,Competitive
61.2,65.33,67.32,increase,1.0,Competitive
66.37,69.95,66.37,hold,0.999,Competitive
79.16,82.1,79.16,hold,1.0,Competitive
48.58,49.03,48.58,hold,0.999,Competitive
15.41,10.45,12.54,decrease,1.0,Overpriced
56.92,52.97,52.37,decrease,1.0,Competitive
70.36,67.49,64.73,decrease,1.0,Competitive
37.94,35.32,34.9,decrease,1.0,Competitive
13.66,12.6,12.57,decrease,1.0,Competitive
90.17,90.86,90.17,hold,1.0,Competitive
28.97,25.84,26.65,decrease,1.0,Overpriced
56.37,58.73,56.37,hold,1.0,Competitive
67.26,66.89,61.88,decrease,1.0,Competitive
36.39,40.14,36.39,hold,0.999,Competitive
30.47,29.54,28.03,decrease,1.0,Competitive
88.95,86.98,81.83,decrease,1.0,Competitive
68.68,68.69,68.68,hold,1.0,Competitive
98.18,98.01,98.18,hold,1.0,Competitive
51.74,50.4,47.6,decrease,1.0,Competitive
25.44,25.21,23.4,decrease,1.0,Competitive
30.14,31.18,30.14,hold,1.0,Competitive
44.96,40.38,41.38,decrease,0.997,Overpriced
78.81,76.51,72.51,decrease,1.0,Competitive
90.75,88.65,83.49,decrease,1.0,Competitive
83.58,78.77,76.89,decrease,1.0,Competitive
80.57,76.86,74.12,decrease,1.0,Competitive
34.0,34.42,34.0,hold,1.0,Competitive
97.93,100.45,97.93,hold,0.999,Competitive
69.88,66.63,64.29,decrease,1.0,Competitive
70.89,74.03,70.89,hold,0.999,Competitive
50.44,51.26,50.44,hold,1.0,Competitive
10.94,7.5,9.0,decrease,0.998,Overpriced
31.95,29.03,29.39,decrease,1.0,Overpriced
34.95,31.91,32.15,decrease,1.0,Competitive
86.79,87.64,86.79,hold,0.999,Competitive
32.75,34.46,32.75,hold,1.0,Competitive
48.64,44.62,44.75,decrease,1.0,Competitive
20.15,20.32,20.15,hold,1.0,Competitive
19.52,20.38,19.52,hold,0.999,Competitive
53.55,54.45,53.55,hold,0.999,Competitive
82.0,78.54,75.44,decrease,1.0,Competitive
68.6,71.23,68.6,hold,0.999,Competitive
47.23,44.65,43.45,decrease,1.0,Competitive
92.79,94.66,92.79,hold,0.999,Competitive
51.68,51.19,47.55,decrease,1.0,Competitive
60.09,56.5,55.28,decrease,1.0,Competitive
90.87,94.82,90.87,hold,1.0,Competitive
58.54,58.49,53.86,decrease,1.0,Competitive
83.06,78.16,76.42,decrease,1.0,Competitive
84.17,82.8,77.44,decrease,1.0,Competitive
88.68,90.12,88.68,hold,0.999,Competitive
61.04,64.69,61.04,hold,0.999,Competitive
27.41,27.88,27.41,hold,1.0,Competitive
51.41,48.24,47.3,decrease,1.0,Competitive
51.1,50.09,47.01,decrease,1.0,Competitive
41.04,39.98,37.76,decrease,1.0,Competitive
16.14,13.56,14.85,decrease,1.0,Overpriced
26.75,27.56,26.75,hold,1.0,Competitive
71.94,73.56,71.94,hold,1.0,Competitive
14.52,18.48,14.52,hold,0.999,Underpriced
26.81,26.84,26.81,hold,1.0,Competitive
41.4,41.23,38.09,decrease,1.0,Competitive
72.29,75.28,72.29,hold,0.999,Competitive
85.45,86.99,85.45,hold,0.999,Competitive
16.84,15.77,15.49,decrease,1.0,Competitive
60.46,65.23,60.46,hold,0.999,Competitive
46.29,44.73,42.59,decrease,1.0,Competitive
66.99,69.02,66.99,hold,0.999,Competitive
92.14,92.74,92.14,hold,0.999,Competitive
15.68,20.16,15.68,hold,0.998,Underpriced
98.33,95.18,90.46,decrease,1.0,Competitive
59.96,56.28,55.16,decrease,1.0,Competitive
47.05,47.1,47.05,hold,1.0,Competitive
16.42,16.63,16.42,hold,0.999,Competitive
70.51,70.41,64.87,decrease,1.0,Competitive
72.19,73.57,72.19,hold,0.998,Competitive
94.71,95.73,94.71,hold,1.0,Competitive
42.97,38.65,39.55,decrease,0.993,Overpriced
64.29,60.08,59.15,decrease,1.0,Competitive
67.49,64.04,62.09,decrease,1.0,Competitive
97.51,100.64,97.51,hold,0.999,Competitive
31.57,32.55,31.57,hold,0.999,Competitive
62.55,63.82,62.55,hold,1.0,Competitive
51.82,54.27,51.82,hold,0.999,Competitive
23.04,21.4,21.2,decrease,1.0,Competitive
83.42,80.65,76.75,decrease,1.0,Competitive
59.24,58.88,54.5,decrease,1.0,Competitive
37.26,35.08,34.28,decrease,1.0,Competitive
12.53,15.54,12.53,hold,0.999,Underpriced
42.6,42.96,42.6,hold,1.0,Competitive
72.4,71.23,66.61,decrease,1.0,Competitive
39.15,41.21,39.15,hold,0.999,Competitive
33.1,34.15,33.1,hold,1.0,Competitive
33.02,30.88,30.38,decrease,1.0,Competitive
30.66,28.85,28.21,decrease,1.0,Competitive
19.4,20.97,19.4,hold,0.999,Competitive
53.49,56.46,53.49,hold,0.999,Competitive
37.08,38.11,37.08,hold,1.0,Competitive
29.78,31.22,29.78,hold,0.999,Competitive
84.02,86.45,84.02,hold,1.0,Competitive
51.07,47.86,46.98,decrease,1.0,Competitive
95.26,95.57,95.26,hold,1.0,Competitive
90.29,86.13,83.07,decrease,1.0,Competitive
21.4,22.58,21.4,hold,0.999,Competitive
41.45,40.04,38.13,decrease,1.0,Competitive
76.54,71.96,70.42,decrease,1.0,Competitive
39.05,40.09,39.05,hold,0.999,Competitive
92.56,97.41,92.56,hold,1.0,Competitive
28.5,28.05,26.22,decrease,1.0,Competitive
34.22,38.05,34.22,hold,1.0,Underpriced
52.14,55.57,52.14,hold,0.999,Competitive
62.82,66.37,62.82,hold,1.0,Competitive
81.68,83.57,81.68,hold,0.999,Competitive
44.55,48.57,44.55,hold,1.0,Competitive
85.14,83.98,78.33,decrease,1.0,Competitive
48.94,46.07,45.02,decrease,1.0,Competitive
84.86,88.07,84.86,hold,1.0,Competitive
93.22,91.2,85.76,decrease,1.0,Competitive
37.57,36.1,34.56,decrease,1.0,Competitive
77.86,81.72,77.86,hold,0.999,Competitive
54.48,56.72,54.48,hold,1.0,Competitive
13.1,16.95,13.1,hold,0.998,Underpriced
15.38,17.12,15.38,hold,0.999,Underpriced
90.13,89.92,82.92,decrease,1.0,Competitive
66.21,67.33,66.21,hold,1.0,Competitive
79.6,80.1,79.6,hold,0.999,Competitive
16.34,14.79,15.04,decrease,0.994,Overpriced
58.3,58.38,58.3,hold,1.0,Competitive
76.66,71.91,70.53,decrease,1.0,Competitive
34.45,30.79,31.7,decrease,0.998,Overpriced
93.75,89.43,86.25,decrease,1.0,Competitive
16.59,18.27,16.59,hold,0.999,Competitive
59.81,64.61,59.81,hold,0.999,Competitive
68.1,68.28,68.1,hold,1.0,Competitive
42.0,42.38,42.0,hold,1.0,Competitive
89.78,85.6,82.6,decrease,1.0,Competitive
48.31,51.95,48.31,hold,1.0,Competitive
26.56,29.71,26.56,hold,0.998,Underpriced
87.31,90.95,87.31,hold,0.999,Competitive
56.58,57.39,56.58,hold,0.999,Competitive
30.94,34.57,30.94,hold,0.998,Underpriced
70.79,73.41,70.79,hold,0.999,Competitive
77.95,81.47,77.95,hold,1.0,Competitive
52.38,53.74,52.38,hold,0.999,Competitive
38.53,33.6,35.46,decrease,0.995,Overpriced
26.21,29.35,26.21,hold,0.998,Underpriced
40.38,43.22,44.42,increase,1.0,Competitive
94.48,93.12,86.92,decrease,1.0,Competitive
38.0,33.36,34.97,decrease,0.997,Overpriced
23.87,19.91,23.87,hold,0.994,Overpriced
16.25,16.04,14.95,decrease,1.0,Competitive
25.17,20.76,23.16,decrease,1.0,Overpriced
25.64,27.43,25.64,hold,1.0,Competitive
89.26,90.02,89.26,hold,0.999,Competitive
63.91,59.4,58.8,decrease,1.0,Competitive
31.35,31.81,31.35,hold,1.0,Competitive
84.5,82.89,77.74,decrease,1.0,Competitive
68.2,64.6,62.74,decrease,1.0,Competitive
19.66,23.97,19.66,hold,0.998,Underpriced
76.26,72.52,76.26,hold,1.0,Competitive
44.2,48.81,44.2,hold,1.0,Competitive
58.01,61.18,58.01,hold,0.999,Competitive
61.58,64.81,61.58,hold,1.0,Competitive
27.67,26.19,25.46,decrease,1.0,Competitive
29.87,30.3,29.87,hold,1.0,Competitive
33.09,35.02,33.09,hold,1.0,Competitive
25.03,27.76,25.03,hold,1.0,Competitive
74.31,74.16,68.37,decrease,1.0,Competitive
70.54,69.39,64.9,decrease,1.0,Competitive
99.62,103.79,99.62,hold,1.0,Competitive
45.87,45.23,42.2,decrease,1.0,Competitive
86.61,90.38,86.61,hold,0.999,Competitive
62.64,67.16,62.64,hold,0.999,Competitive
23.12,23.48,23.12,hold,0.999,Competitive
31.4,27.09,28.89,decrease,0.998,Overpriced
55.63,57.31,55.63,hold,0.999,Competitive
71.47,75.87,71.47,hold,1.0,Competitive
21.14,25.96,21.14,hold,0.998,Underpriced
26.96,26.92,24.8,decrease,1.0,Competitive
83.19,79.57,76.53,decrease,1.0,Competitive
44.07,42.19,40.54,decrease,1.0,Competitive
73.37,73.47,73.37,hold,0.999,Competitive
52.11,51.03,47.94,decrease,1.0,Competitive
17.12,21.43,17.12,hold,0.999,Underpriced
81.09,76.73,74.6,decrease,1.0,Competitive
99.88,102.64,99.88,hold,1.0,Competitive
72.91,69.34,67.08,decrease,1.0,Competitive
56.62,54.82,52.09,decrease,1.0,Competitive
78.06,73.45,71.82,decrease,1.0,Competitive
26.26,23.55,24.19,decrease,0.988,Overpriced
23.27,22.27,21.41,decrease,1.0,Competitive
99.38,100.99,99.38,hold,1.0,Competitive
96.35,99.57,96.35,hold,1.0,Competitive
17.0,19.09,17.0,hold,0.998,Underpriced
28.06,29.23,28.06,hold,0.999,Competitive
13.98,9.25,11.1,decrease,0.99,Overpriced
83.96,84.35,83.96,hold,1.0,Competitive
18.15,20.17,18.15,hold,0.999,Underpriced
39.31,38.51,36.17,decrease,1.0,Competitive
39.64,41.23,39.64,hold,0.999,Competitive
29.85,26.65,27.48,decrease,0.994,Overpriced
88.91,92.95,88.91,hold,1.0,Competitive
78.22,83.06,78.22,hold,0.999,Competitive
75.37,78.12,75.37,hold,1.0,Competitive
71.28,67.33,65.58,decrease,1.0,Competitive
84.0,81.43,77.28,decrease,1.0,Competitive
45.93,43.23,42.26,decrease,1.0,Competitive
39.44,36.46,36.28,decrease,1.0,Competitive
33.14,28.6,30.49,decrease,0.998,Overpriced
95.17,99.37,104.69,increase,1.0,Competitive
10.69,8.05,9.66,decrease,0.997,Overpriced
71.13,72.85,71.13,hold,0.999,Competitive
41.74,42.56,41.74,hold,1.0,Competitive
48.32,43.74,44.45,decrease,1.0,Overpriced
43.74,45.99,43.74,hold,0.999,Competitive
41.54,43.1,41.54,hold,0.999,Competitive
88.8,84.0,81.7,decrease,1.0,Competitive
77.73,75.13,71.51,decrease,1.0,Competitive
24.92,25.29,24.92,hold,0.999,Competitive
35.45,36.69,35.45,hold,1.0,Competitive
21.37,17.2,19.68,decrease,0.988,Overpriced
85.77,88.89,85.77,hold,0.999,Competitive
34.46,33.93,31.7,decrease,1.0,Competitive
82.95,81.64,76.31,decrease,1.0,Competitive
68.71,65.83,63.21,decrease,1.0,Competitive
27.12,24.32,24.95,decrease,1.0,Overpriced
48.35,51.79,48.35,hold,1.0,Competitive
16.88,15.48,15.53,decrease,1.0,Competitive
79.84,75.81,73.45,decrease,1.0,Competitive
98.42,100.49,98.42,hold,0.999,Competitive
90.09,91.79,90.09,hold,1.0,Competitive
47.45,45.69,43.65,decrease,1.0,Competitive
61.86,59.37,56.91,decrease,1.0,Competitive
94.9,91.61,87.31,decrease,1.0,Competitive
43.4,47.26,43.4,hold,0.999,Competitive
63.63,59.31,58.54,decrease,1.0,Competitive
81.02,80.5,74.54,decrease,1.0,Competitive
57.41,61.65,57.41,hold,0.999,Competitive
94.94,96.52,94.94,hold,0.999,Competitive
73.75,74.85,73.75,hold,0.999,Competitive
33.86,34.64,33.86,hold,1.0,Competitive
23.73,23.15,21.83,decrease,1.0,Competitive
19.81,17.38,18.23,decrease,1.0,Overpriced
58.7,54.91,54.0,decrease,1.0,Competitive
76.12,78.46,76.12,hold,1.0,Competitive
97.84,100.8,97.84,hold,0.999,Competitive
16.22,16.83,16.22,hold,1.0,Competitive
97.9,101.24,97.9,hold,1.0,Competitive
73.44,73.99,80.78,increase,1.0,Competitive
99.88,99.85,91.89,decrease,0.999,Competitive
92.32,92.03,84.93,decrease,1.0,Competitive
56.94,55.15,52.39,decrease,1.0,Competitive
11.05,11.09,11.05,hold,1.0,Competitive
42.89,42.26,39.46,decrease,1.0,Competitive
63.85,60.39,63.85,hold,1.0,Competitive
23.37,20.75,21.51,decrease,0.997,Overpriced
96.98,101.0,106.68,increase,1.0,Competitive
63.64,64.67,63.64,hold,0.999,Competitive
27.33,24.99,25.14,decrease,1.0,Competitive
24.66,24.12,22.69,decrease,1.0,Competitive
36.89,40.9,36.89,hold,1.0,Competitive
98.03,100.66,98.03,hold,0.999,Competitive
87.37,89.23,87.37,hold,1.0,Competitive
54.21,56.13,54.21,hold,1.0,Competitive
40.55,41.65,40.55,hold,0.999,Competitive
28.87,29.7,28.87,hold,0.999,Competitive
46.72,47.25,46.72,hold,0.999,Competitive
42.62,40.45,39.21,decrease,1.0,Competitive
34.73,34.61,31.95,decrease,1.0,Competitive
46.99,48.67,46.99,hold,0.999,Competitive
29.98,28.07,27.58,decrease,1.0,Competitive
30.37,33.63,30.37,hold,1.0,Competitive
72.62,77.0,72.62,hold,0.999,Competitive
41.1,37.55,37.81,decrease,1.0,Competitive
92.92,91.66,85.49,decrease,1.0,Competitive
54.57,49.88,50.2,decrease,1.0,Competitive
35.03,33.29,35.03,hold,1.0,Competitive
